-0.244391,0.037639,0.086501
-0.244391,0.037639,0.086501
-0.244391,0.037639,0.086501
-0.122054,-0.060918,0.062822
0.069158,0.080622,0.058854
0.232902,-0.059366,0.083398
0.056594,-0.086631,0.056743
0.244525,-0.027319,0.083092
0.244525,-0.027319,0.083092
0.014348,-0.084342,0.054301
-0.209089,-0.042987,0.074674
-0.119689,0.078664,0.061143
-0.119689,0.078664,0.061143
-0.005770,0.084437,0.054021
-0.005770,0.084437,0.054021
-0.005770,0.084437,0.054021
-0.068007,0.082759,0.056285
-0.068007,0.082759,0.056285
0.043088,-0.043444,0.052114
0.138491,0.076680,0.063178
0.138491,0.076680,0.063178
0.273062,-0.000512,0.089858
0.273062,-0.000512,0.089858
0.273062,-0.000512,0.089858
-0.261076,0.036901,0.086704
0.276724,0.016147,0.090163
0.108377,-0.059951,0.056336
-0.231420,-0.038637,0.077421
0.252842,-0.034492,0.082635
-0.107124,-0.070684,0.055802
0.225984,0.061470,0.075767
-0.132635,0.080902,0.058498
0.089582,-0.084520,0.053742
0.291781,0.007449,0.090341
0.050057,0.087388,0.049799
0.124757,-0.063257,0.053411
-0.193396,0.074925,0.065009
0.003869,0.089804,0.045908
0.003869,0.089804,0.045908
0.064834,-0.050541,0.044560
-0.307162,0.002515,0.090087
0.095508,-0.058578,0.045984
0.039655,-0.042580,0.040796
0.039655,-0.042580,0.040796
0.039655,-0.042580,0.040796
-0.153084,-0.065953,0.053258
-0.153084,-0.065953,0.053258
-0.178034,-0.062545,0.057379
0.231223,-0.024878,0.066611
-0.035146,0.092093,0.041762
-0.035146,0.092093,0.041762
0.274206,0.057503,0.078184
-0.304593,0.040462,0.085636
0.314392,0.029093,0.088510
0.286262,0.054476,0.079837
0.286262,0.054476,0.079837
-0.289282,0.052823,0.080676
-0.315657,-0.015493,0.087086
-0.315657,-0.015493,0.087086
-0.219542,-0.059620,0.060711
-0.219542,-0.059620,0.060711
-0.219542,-0.059620,0.060711
0.327796,0.017826,0.090036
0.327796,0.017826,0.090036
0.134498,-0.086784,0.045527
-0.323796,-0.012110,0.087899
-0.323796,-0.012110,0.087899
-0.045930,-0.086784,0.037032
0.172140,-0.085436,0.050639
0.172140,-0.085436,0.050639
-0.303245,0.055239,0.079430
-0.303245,0.055239,0.079430
0.293689,-0.058018,0.076480
0.295673,-0.046802,0.076251
0.252562,-0.044945,0.062389
-0.162723,-0.071803,0.044280
-0.162723,-0.071803,0.044280
0.070379,-0.078772,0.033573
0.070379,-0.078772,0.033573
-0.113839,-0.075873,0.035734
-0.113839,-0.075873,0.035734
-0.059080,0.096213,0.032403
0.205001,-0.032482,0.047968
0.284863,-0.070125,0.069994
0.182390,-0.067785,0.044331
0.230714,-0.031338,0.052673
0.130352,-0.035941,0.033598
-0.125411,0.094407,0.036828
-0.347297,0.030873,0.088027
0.073940,-0.054661,0.027621
0.067886,0.097180,0.029783
-0.285467,0.073170,0.066662
-0.013299,-0.088513,0.023857
-0.013299,-0.088513,0.023857
-0.112135,0.097027,0.030266
-0.112135,0.097027,0.030266
-0.112135,0.097027,0.030266
-0.227478,0.087591,0.049494
0.118678,-0.036984,0.024772
0.047666,-0.075695,0.020932
0.047666,-0.075695,0.020932
0.151132,-0.047743,0.027926
-0.067753,-0.083859,0.020983
0.357019,-0.028718,0.082431
0.357019,-0.028718,0.082431
0.160339,-0.060307,0.029986
-0.182205,0.094611,0.036421
0.093422,0.099011,0.023704
0.078620,-0.049676,0.018389
0.078620,-0.049676,0.018389
-0.267053,0.084132,0.054454
0.188265,-0.034161,0.032606
0.066513,-0.053084,0.017193
0.123027,-0.088513,0.025179
0.123027,-0.088513,0.025179
-0.377589,-0.001784,0.088535
0.204441,-0.054508,0.035480
-0.361616,-0.030041,0.080524
-0.361616,-0.030041,0.080524
-0.384710,0.003914,0.088993
0.243075,-0.039477,0.041406
-0.344448,-0.045123,0.072665
-0.321812,0.073984,0.065925
-0.386948,0.028203,0.087976
0.366353,-0.035128,0.079328
-0.294801,0.082301,0.056870
-0.040055,0.100969,0.014294
0.322582,-0.060155,0.063941
0.322582,-0.060155,0.063941
0.117432,0.100079,0.019279
0.163798,-0.088513,0.023857
0.193962,-0.088513,0.027189
0.193962,-0.088513,0.027189
0.267644,0.090313,0.044992
0.046878,-0.088513,0.008647
0.046878,-0.088513,0.008647
-0.382497,-0.028515,0.080142
-0.198280,0.097714,0.028053
-0.045244,-0.086987,0.005824
-0.034943,-0.088412,0.004705
-0.034943,-0.088412,0.004705
0.138872,-0.088513,0.012284
0.138872,-0.088513,0.012284
0.063257,-0.088513,0.004298
-0.404269,-0.018672,0.083270
-0.268274,-0.075262,0.037286
-0.048754,-0.093982,0.000305
-0.048754,-0.093982,0.000305
-0.048754,-0.093982,0.000305
0.185086,0.100791,0.015336
0.417323,0.045574,0.083855
-0.186046,-0.080858,0.012793
-0.186046,-0.080858,0.012793
-0.429983,0.017317,0.088281
-0.088202,0.102038,0.000763
-0.215091,0.099952,0.019838
-0.215091,0.099952,0.019838
-0.215091,0.099952,0.019838
0.430269,-0.016612,0.086755
-0.072636,-0.083172,-0.003714
0.099806,0.101987,-0.000865
0.025157,-0.088513,-0.007147
0.025157,-0.088513,-0.007147
0.094541,0.120706,0.000305
0.094541,0.120706,0.000305
0.094541,0.120706,0.000305
0.094541,0.120706,0.000305
0.213419,-0.088488,0.014446
0.135541,0.102012,0.001704
0.069769,-0.088513,-0.007605
-0.147208,-0.080858,-0.001653
0.039324,-0.043495,-0.014116
0.277716,-0.083325,0.023806
0.277716,-0.083325,0.023806
0.454940,-0.014577,0.087365
0.033627,-0.040011,-0.019940
0.033627,-0.040011,-0.019940
0.033627,-0.040011,-0.019940
0.371288,0.085836,0.052139
0.005650,-0.088513,-0.018007
0.333951,0.093644,0.038481
0.314824,0.096417,0.031818
0.314824,0.096417,0.031818
0.056136,-0.049371,-0.020525
0.056136,-0.049371,-0.020525
0.056136,-0.049371,-0.020525
0.017171,-0.088513,-0.020246
0.017171,-0.088513,-0.020246
0.337461,-0.075873,0.035785
